"","subject","IP_LABEL","IA_LABEL","trial","condition","object","session","IA_DWELL_TIME","TRIAL_DWELL_TIME","IP_DURATION","Breed","sex","neutered","age"
"195","subj.13","end_ball_IP","ball_up",11,"normal","ball",1,0,963,1036,"Border Collie","f","no",16
"196","subj.13","end_ball_IP","ball_down",11,"normal","ball",1,710,963,1036,"Border Collie","f","no",16
"197","subj.13","end_ball_IP","ball_up",12,"normal","ball",1,0,898,1006,"Border Collie","f","no",16
"198","subj.13","end_ball_IP","ball_down",12,"normal","ball",1,357,898,1006,"Border Collie","f","no",16
"199","subj.13","end_ball_IP","ball_up",9,"reversed","ball",2,1034,1034,1034,"Border Collie","f","no",16
"200","subj.13","end_ball_IP","ball_down",9,"reversed","ball",2,0,1034,1034,"Border Collie","f","no",16
"201","subj.13","end_ball_IP","ball_up",10,"reversed","ball",2,0,1036,1036,"Border Collie","f","no",16
"202","subj.13","end_ball_IP","ball_down",10,"reversed","ball",2,0,1036,1036,"Border Collie","f","no",16
"203","subj.13","end_ball_IP","ball_up",11,"reversed","ball",2,1035,1035,1035,"Border Collie","f","no",16
"204","subj.13","end_ball_IP","ball_down",11,"reversed","ball",2,0,1035,1035,"Border Collie","f","no",16
"205","subj.13","end_ball_IP","ball_up",12,"reversed","ball",2,0,1036,1036,"Border Collie","f","no",16
"206","subj.13","end_ball_IP","ball_down",12,"reversed","ball",2,0,1036,1036,"Border Collie","f","no",16
"207","subj.14","end_ball_IP","ball_up",9,"reversed","ball",1,0,953,1036,"Mix","m","yes",62
"208","subj.14","end_ball_IP","ball_down",9,"reversed","ball",1,0,953,1036,"Mix","m","yes",62
"209","subj.14","end_ball_IP","ball_up",10,"reversed","ball",1,1007,1007,1007,"Mix","m","yes",62
"210","subj.14","end_ball_IP","ball_down",10,"reversed","ball",1,0,1007,1007,"Mix","m","yes",62
"211","subj.14","end_ball_IP","ball_up",11,"reversed","ball",1,0,854,1008,"Mix","m","yes",62
"212","subj.14","end_ball_IP","ball_down",11,"reversed","ball",1,0,854,1008,"Mix","m","yes",62
"213","subj.14","end_ball_IP","ball_up",9,"normal","ball",2,0,1036,1036,"Mix","m","yes",62
"214","subj.14","end_ball_IP","ball_down",9,"normal","ball",2,0,1036,1036,"Mix","m","yes",62
"215","subj.14","end_ball_IP","ball_up",10,"normal","ball",2,0,924,1036,"Mix","m","yes",62
"216","subj.14","end_ball_IP","ball_down",10,"normal","ball",2,0,924,1036,"Mix","m","yes",62
"217","subj.14","end_ball_IP","ball_up",11,"normal","ball",2,0,826,1008,"Mix","m","yes",62
"218","subj.14","end_ball_IP","ball_down",11,"normal","ball",2,0,826,1008,"Mix","m","yes",62
"219","subj.14","end_ball_IP","ball_up",12,"normal","ball",2,0,1036,1036,"Mix","m","yes",62
"220","subj.14","end_ball_IP","ball_down",12,"normal","ball",2,0,1036,1036,"Mix","m","yes",62
