"","subject","IP_LABEL","IA_LABEL","trial","condition","object","session","IA_DWELL_TIME","TRIAL_DWELL_TIME","IP_DURATION","Breed","sex","neutered","age"
"94","subj.05","end_IP_cube","cube_human",4,"normal","cube",2,0,1035,1035,"Labrador Retriever","f","yes",26
"95","subj.05","end_IP_cube","cube_up",4,"normal","cube",2,0,1035,1035,"Labrador Retriever","f","yes",26
"96","subj.05","end_IP_cube","cube_low",4,"normal","cube",2,1035,1035,1035,"Labrador Retriever","f","yes",26
"97","subj.06","end_IP_cube","cube_human",1,"normal","cube",1,0,1017,1036,"Mix","m","no",20
"98","subj.06","end_IP_cube","cube_up",1,"normal","cube",1,0,1017,1036,"Mix","m","no",20
"99","subj.06","end_IP_cube","cube_low",1,"normal","cube",1,722,1017,1036,"Mix","m","no",20
"100","subj.06","end_IP_cube","cube_human",2,"normal","cube",1,365,859,1035,"Mix","m","no",20
"101","subj.06","end_IP_cube","cube_up",2,"normal","cube",1,282,859,1035,"Mix","m","no",20
"102","subj.06","end_IP_cube","cube_low",2,"normal","cube",1,0,859,1035,"Mix","m","no",20
"103","subj.06","end_IP_cube","cube_human",3,"normal","cube",1,0,1007,1007,"Mix","m","no",20
"104","subj.06","end_IP_cube","cube_up",3,"normal","cube",1,0,1007,1007,"Mix","m","no",20
"105","subj.06","end_IP_cube","cube_low",3,"normal","cube",1,0,1007,1007,"Mix","m","no",20
"106","subj.06","end_IP_cube","cube_human",4,"normal","cube",1,0,1008,1008,"Mix","m","no",20
"107","subj.06","end_IP_cube","cube_up",4,"normal","cube",1,0,1008,1008,"Mix","m","no",20
"108","subj.06","end_IP_cube","cube_low",4,"normal","cube",1,0,1008,1008,"Mix","m","no",20
"109","subj.06","end_IP_cube","cube_human",1,"reversed","cube",2,0,1006,1035,"Mix","m","no",20
"110","subj.06","end_IP_cube","cube_up",1,"reversed","cube",2,845,1006,1035,"Mix","m","no",20
"111","subj.06","end_IP_cube","cube_low",1,"reversed","cube",2,0,1006,1035,"Mix","m","no",20
"112","subj.06","end_IP_cube","cube_human",2,"reversed","cube",2,0,1012,1035,"Mix","m","no",20
"113","subj.06","end_IP_cube","cube_up",2,"reversed","cube",2,725,1012,1035,"Mix","m","no",20
"114","subj.06","end_IP_cube","cube_low",2,"reversed","cube",2,0,1012,1035,"Mix","m","no",20
"115","subj.06","end_IP_cube","cube_human",3,"reversed","cube",2,0,1017,1035,"Mix","m","no",20
"116","subj.06","end_IP_cube","cube_up",3,"reversed","cube",2,918,1017,1035,"Mix","m","no",20
"117","subj.06","end_IP_cube","cube_low",3,"reversed","cube",2,0,1017,1035,"Mix","m","no",20
"118","subj.06","end_IP_cube","cube_human",4,"reversed","cube",2,0,1018,1035,"Mix","m","no",20
"119","subj.06","end_IP_cube","cube_up",4,"reversed","cube",2,949,1018,1035,"Mix","m","no",20
"120","subj.06","end_IP_cube","cube_low",4,"reversed","cube",2,0,1018,1035,"Mix","m","no",20
"121","subj.07","end_IP_cube","cube_human",1,"normal","cube",1,1017,1017,1036,"Border Collie","f","no",14
"122","subj.07","end_IP_cube","cube_up",1,"normal","cube",1,0,1017,1036,"Border Collie","f","no",14
